function	baseline_anchor	candidate_anchor	body_sha256	zgc_file_anchor
ArmMarkBeforeMarkEndTestReceipt	runtime/src/Heap/Collector/Generation.cpp:189	runtime/src/Heap/Collector/Generation.cpp:150	debb78591d9a4c4841a8d0b065bc3a4885351b57ff500fcb410e6b7e99379ed8	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
PublishMarkBeforeMarkEndTestReceipt	runtime/src/Heap/Collector/Generation.cpp:197	runtime/src/Heap/Collector/Generation.cpp:158	d8638d21980cfb52c564805f361e82eb20b747c885f3b38a0c949ea1238a8d8a	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ArmAllocBlackDuringConcurrentTestReceipt	runtime/src/Heap/Collector/Generation.cpp:216	runtime/src/Heap/Collector/Generation.cpp:177	79f564648ccd2a48d38371b6ec7cc426a360d902a4956b89fc69b74f2366838a	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ArmY2yDuringConcurrentTestReceipt	runtime/src/Heap/Collector/Generation.cpp:221	runtime/src/Heap/Collector/Generation.cpp:182	d008024562f9503c537952f6c91dd42c1e233ba86eb09ad33400c1af40cb6476	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
PublishConcurrentYoungProducersTestReceipt	runtime/src/Heap/Collector/Generation.cpp:226	runtime/src/Heap/Collector/Generation.cpp:187	88971176806522e558556235b85d8a6486b7cded474a935acd56946051b4fcee	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ArmLeftoverBeforePauseTestReceipt	runtime/src/Heap/Collector/Generation.cpp:238	runtime/src/Heap/Collector/Generation.cpp:199	b09d47f6625e55bba5d7d0a5408dd86a3b5e877efc8b8f5c4f56cba467ce72d0	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
PublishLeftoverBeforePauseTestReceipt	runtime/src/Heap/Collector/Generation.cpp:244	runtime/src/Heap/Collector/Generation.cpp:205	6e42bd49e128c43b95c8720b85802be84144440be36fb933507596f346593665	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ResetExportRootPublicationTestReceipt	runtime/src/Heap/Collector/Generation.cpp:256	runtime/src/Heap/Collector/Generation.cpp:217	633e2a8aee865cb39ea3f54bf82b6bd8456fba827acd5e264cba907333f0f4a2	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ArmExportRootAfterT1TestReceipt	runtime/src/Heap/Collector/Generation.cpp:270	runtime/src/Heap/Collector/Generation.cpp:231	c30457343b4c773e3c40fb6d632581c32b2cb4778ea74773596367a57aca9d18	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
PublishExportRootAfterT1TestReceipt	runtime/src/Heap/Collector/Generation.cpp:280	runtime/src/Heap/Collector/Generation.cpp:241	25e3372c7f7f1342045758d38d41c585530c497cd90ce5445aaca5f8fea104b5	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
FlushExportRootAfterT1TestReceipt	runtime/src/Heap/Collector/Generation.cpp:296	runtime/src/Heap/Collector/Generation.cpp:257	385bef511e9dee8f3211ce0fb53d9116847a88279a2611f967ef78a5077967f7	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:313	runtime/src/Heap/Collector/Generation.cpp:274	809577ef96f38e896e5bd8cb825a1d277e2300d0a94b4bf03150db92835ce600	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
NoteExportRootPublicationAtT2TestReceipt	runtime/src/Heap/Collector/Generation.cpp:307	runtime/src/Heap/Collector/Generation.cpp:268	1700b2c5ec664e58a06e864c8b236e7fa161944906e688d2e996c66deb9f86fe	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ReadExportRootPublicationTestReceipt	runtime/src/Heap/Collector/Generation.cpp:324	runtime/src/Heap/Collector/Generation.cpp:285	7ad68cee354b5f5094db76d07686776030bc91bf3d77946063305ec8256eb23e	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
VisitAllocBuffers	runtime/src/Heap/Collector/Generation.cpp:336	runtime/src/Heap/z/zGeneration.cpp:95	1e6fd8b3dc3dbd8ca43bd179ab0547c5210214afed834c6c05490df20d586c94	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
FlushAllocationRegions	runtime/src/Heap/Collector/Generation.cpp:335	runtime/src/Heap/z/zGeneration.cpp:94	0c6b7babdf0fbb9796d20005fceea6b49dadb7cbe4498c8d457fb938d0235556	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
PrepareYoungGarbageCandidates	runtime/src/Heap/Collector/Generation.cpp:382	runtime/src/Heap/z/zGeneration.cpp:141	61b4103a07b8cf0a2c69ace9970e2c7e0399f768419028badacccbcaa22273b4	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
if	runtime/src/Heap/Collector/Generation.cpp:402	runtime/src/Heap/z/zGeneration.cpp:161	852c8e8e7c14114fa000145ec4d8afbbfc572cec24064da63e25914c7c87312e	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
Instance	runtime/src/Heap/Collector/Generation.cpp:467	runtime/src/Heap/z/zGeneration.cpp:226	cf85806180dcf4dcb0acc3968f18d0e51f189fcebc5a0b3726286ec18224773f	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
MergeY2yDirtySlots	runtime/src/Heap/Collector/Generation.cpp:494	runtime/src/Heap/z/zGeneration.cpp:253	3953e9b80ba883f1ae12eff624a7183ceea63d9a6e3cf00fb211df6e35eac9be	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
VisitAllocBuffers	runtime/src/Heap/Collector/Generation.cpp:492	runtime/src/Heap/z/zGeneration.cpp:251	c61e5e5237f981a3e26b42f49784898f2f9880053b9463efbe28081586ba642e	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:491	runtime/src/Heap/z/zGeneration.cpp:250	b9d589af81cbef310035eaac2d41d8d49bcf06878e0ed9598ee3d42ed24c2c79	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
VisitAllocBuffers	runtime/src/Heap/Collector/Generation.cpp:504	runtime/src/Heap/z/zGeneration.cpp:263	c372cfef13e46a056760c8dd7c57b32bac913b0efaf77ea9029bd487ffd7e6e9	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:502	runtime/src/Heap/z/zGeneration.cpp:261	89eabcb10f71ebf0a35b85a395e4846a3f40faffbaf6ac86c928d671b48cfa00	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
VisitMinorRoots	runtime/src/Heap/Collector/Generation.cpp:519	runtime/src/Heap/z/zGeneration.cpp:278	653a98df4e2f528f2b3e4957d3b2be7df8f125b23c5a019c0f1ee92a733097c8	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:527	runtime/src/Heap/z/zGeneration.cpp:286	03bce93454fe008930705d3dc267da15cb17f11570a5c26d575fdca077c6f644	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:515	runtime/src/Heap/z/zGeneration.cpp:274	17c5bc2f72f8191c6a72728ea514a504af0e536d89d2d7c0ea976cd8e3f35c28	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
VisitAllocBuffers	runtime/src/Heap/Collector/Generation.cpp:675	runtime/src/Heap/z/zGeneration.cpp:434	d38de5fb11d931192d09381c7b99a7d701be807bb08ccc7fc6d468ff6e2f3fd6	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
if	runtime/src/Heap/Collector/Generation.cpp:693	runtime/src/Heap/z/zGeneration.cpp:452	deeede75cbb3379d20fdc7bc48721e129f9f36c5564375af63fd2295b3b79610	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:641	runtime/src/Heap/z/zGeneration.cpp:400	e5a7dbc0fbe102b0cd42f8cc5299f3176dcd71091913b5442535e2c9f8f11330	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
<lambda-or-initializer>	runtime/src/Heap/Collector/Generation.cpp:762	runtime/src/Heap/z/zGeneration.cpp:521	d63412b0931831bb1cf1c8978b30c04d749ce4147e5cdb42accc21a29cf4d3d8	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
Instance	runtime/src/Heap/Collector/Generation.cpp:787	runtime/src/Heap/z/zGeneration.cpp:546	0429b56bf88c3a540368768eab397d5381a7fcf630a9c6ca8aee421ab130af3a	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
DoYoungGarbageCollection	runtime/src/Heap/Collector/Generation.cpp:340	runtime/src/Heap/z/zGeneration.cpp:99	4f9e12c9eb10944281bbbc11436861123c4c1f92cfa4ab04b652c218c902935d	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zGeneration.cpp:69
Push	runtime/src/Heap/Collector/HeapIterator.cpp:12	runtime/src/Heap/z/zHeapIterator.cpp:12	78677e14c974653926af6907241058b2a53193341666cacb9a9400ac5207a319	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
ForEachRefField	runtime/src/Heap/Collector/HeapIterator.cpp:27	runtime/src/Heap/z/zHeapIterator.cpp:27	230e6037592b76486bd331377bff0c945eb12fd8512034fffa43e17b87152ad8	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
Fields	runtime/src/Heap/Collector/HeapIterator.cpp:22	runtime/src/Heap/z/zHeapIterator.cpp:22	d7b34d5494aa70df6dccf7d5d8b68fea635215c2c369313ddeed2ccabfa8fe23	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
<lambda-or-initializer>	runtime/src/Heap/Collector/HeapIterator.cpp:42	runtime/src/Heap/z/zHeapIterator.cpp:42	610c74cb0d5154fbc36809f59afde78c91d30268506e6fcab2c9cebd9e837bb8	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
<lambda-or-initializer>	runtime/src/Heap/Collector/HeapIterator.cpp:49	runtime/src/Heap/z/zHeapIterator.cpp:49	e8af3d89eedbdb8d37eb6b71ba5211c0ef233bee7983a48b0c0d6d565f9c6a98	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
VisitMutatorRoots	runtime/src/Heap/Collector/HeapIterator.cpp:56	runtime/src/Heap/z/zHeapIterator.cpp:56	16adfc68ab0cb13c07409473ccc6066b0839c7b428855e4b4a6ff1265302a5af	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
VisitStrongPlainRoots	runtime/src/Heap/Collector/HeapIterator.cpp:53	runtime/src/Heap/z/zHeapIterator.cpp:53	3bfc5b50258f88bd2e55c721e4274ad1a9fd53c31d6b89f53d6d9c4e5b8ecacf	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
Fields	runtime/src/Heap/Collector/HeapIterator.cpp:67	runtime/src/Heap/z/zHeapIterator.cpp:67	10f6bceeae3d594de6e009b1a84570de341a182447130e2ea0da3db8b97ff74a	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
Iterate	runtime/src/Heap/Collector/HeapIterator.cpp:36	runtime/src/Heap/z/zHeapIterator.cpp:36	99c8df989727b309755a308d6496c0e523a87c3f2b6634e2fb0308337d3e4ff1	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.cpp:42
HeapIterator	runtime/src/Heap/Collector/HeapIterator.h:20	runtime/src/Heap/z/zHeapIterator.cpp:76	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zHeapIterator.hpp:35
GetSnapshotEpoch	runtime/src/Heap/Collector/LiveInfo.cpp:16	runtime/src/Heap/z/zPage.cpp:312	cdfcaceb08772e96ad8ef55d47e6479cbf9830cfcf8b4db57dd8b66aa8410ef4	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zPage.cpp:33
GetRegion	runtime/src/Heap/Collector/LiveInfo.h:43	runtime/src/Heap/z/zLiveMap.hpp:41	1b59be0ec1c3745415c056da22f6a6eec5d73086919e06f80225eab9fe7a5c58	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetEpoch	runtime/src/Heap/Collector/LiveInfo.h:44	runtime/src/Heap/z/zLiveMap.hpp:42	bca792b2a21e6fb0be5e299b275ab166f6234fab73f4f1f7595c5e2028d7e058	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetLifeId	runtime/src/Heap/Collector/LiveInfo.h:45	runtime/src/Heap/z/zLiveMap.hpp:43	8822c0aaeda3b6213cc3c6bc15c117301607bdf8823eb645d5d73c146963970b	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
MarkView	runtime/src/Heap/Collector/LiveInfo.h:50	runtime/src/Heap/z/zLiveMap.hpp:48	9265619237dc049c9efd5c01a5c74a7e99db1a67aa7ef3e2e396e54563e1bc57	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetRegionBitmapSize	runtime/src/Heap/Collector/LiveInfo.h:76	runtime/src/Heap/z/zLiveMap.hpp:74	71623df9ff00ce9425cf819ee0377a7dbd085e5f991af30b2b54c7899f002a4f	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetBitMaskInfo	runtime/src/Heap/Collector/LiveInfo.h:88	runtime/src/Heap/z/zLiveMap.hpp:86	c95de25b8a44564bf4250454b1ec4726d5ba67f6e3c16b10870382dd2327fd62	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
AddLiveCounts	runtime/src/Heap/Collector/LiveInfo.h:98	runtime/src/Heap/z/zLiveMap.inline.hpp:30	f378366b5f5c24655972c41a27a9615f0385b4614d7be921d7a38d9c6054f4d6	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
RegionBitmap	runtime/src/Heap/Collector/LiveInfo.h:106	runtime/src/Heap/z/zLiveMap.hpp:100	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
CoversRegionSize	runtime/src/Heap/Collector/LiveInfo.h:109	runtime/src/Heap/z/zLiveMap.hpp:103	c2ad00ab4ba33fd21da9f19ab6965354511ac1de120d810b614d07b08505f7e8	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
CoveredRegionSize	runtime/src/Heap/Collector/LiveInfo.h:114	runtime/src/Heap/z/zLiveMap.hpp:108	fff8066c928e99eb14bf934aeaa7001670a1825267d4a59336833e21683649e4	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
Reset	runtime/src/Heap/Collector/LiveInfo.h:120	runtime/src/Heap/z/zLiveMap.inline.hpp:106	d8b7c474840bcd8ec5911d929b6986a9a3741c96c0e42e809125275105baf07e	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
SegmentBits	runtime/src/Heap/Collector/LiveInfo.h:130	runtime/src/Heap/z/zLiveMap.hpp:118	7382463976e97ce86337165c6e33a70fc2fcf18a94ac6b3d538b1ffd016cc452	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
IsSegmentLive	runtime/src/Heap/Collector/LiveInfo.h:137	runtime/src/Heap/z/zLiveMap.inline.hpp:12	6602ac6dfe76e6d8739e689f43c038a3cdea7ae60c215c2232bcf674f7f1d744	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
<lambda-or-initializer>	runtime/src/Heap/Collector/LiveInfo.h:157	runtime/src/Heap/z/zLiveMap.cpp:25	7e4703e0aaaba0c22b3ff9b69169612ff98a5c173c6d33299295ba950b942169	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
EnsureSegmentLive	runtime/src/Heap/Collector/LiveInfo.h:143	runtime/src/Heap/z/zLiveMap.cpp:11	a489e0f685fb9f9027ca91a9e05b87e20d0797fbefff8fcce7c98648cf51374e	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetLiveWord	runtime/src/Heap/Collector/LiveInfo.h:165	runtime/src/Heap/z/zLiveMap.hpp:131	e627649976f9d0e35c0e2f8dc5583dddc0fbe296ffdbd6965724f8552afff020	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetLiveObjects	runtime/src/Heap/Collector/LiveInfo.h:170	runtime/src/Heap/z/zLiveMap.inline.hpp:37	b8752d431055ad22432b0430694f0b18a93eb13a5c9b1bdb2373de30e0407fee	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
MarkBits	runtime/src/Heap/Collector/LiveInfo.h:173	runtime/src/Heap/z/zLiveMap.inline.hpp:42	d5f666300f100ee94c359a6a6db1bbfeadb739192e6bc9634f1e30ae74ac2fb0	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
MarkBits	runtime/src/Heap/Collector/LiveInfo.h:189	runtime/src/Heap/z/zLiveMap.inline.hpp:60	61896efa8886aa018d88d531fc60981d13377e95f02ed02b7ee06ff050b96c8c	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
MarkFinalizableBits	runtime/src/Heap/Collector/LiveInfo.h:199	runtime/src/Heap/z/zLiveMap.inline.hpp:72	74be37d945c988cfb88a80378aa50e9d9cd7f48d8c35d589b22b1754c5c9a90b	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
IsMarked	runtime/src/Heap/Collector/LiveInfo.h:212	runtime/src/Heap/z/zLiveMap.inline.hpp:19	1676bc5bc84dd4ddc8af4c946fd63c5b4953a52167e1f139b2348d6eb17cbac8	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
IsLive	runtime/src/Heap/Collector/LiveInfo.h:221	runtime/src/Heap/z/zLiveMap.inline.hpp:87	07aebf5c5556ed6cfa63e95522f15309c7279e63cd0fddbc9c414300132fcca0	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
IsFinalizable	runtime/src/Heap/Collector/LiveInfo.h:229	runtime/src/Heap/z/zLiveMap.inline.hpp:97	6d15b4da3c5d40202fd306cf20502de3aee8cbb8516cc31618ed3546fcc5ea1f	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
IsObjectStart	runtime/src/Heap/Collector/LiveInfo.h:232	runtime/src/Heap/z/zLiveMap.hpp:151	4ab5736695ed064d2e0857c9dbd72823c3541156c0831460ac64b59bc88b3b52	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetLiveBytes	runtime/src/Heap/Collector/LiveInfo.h:234	runtime/src/Heap/z/zLiveMap.inline.hpp:101	628e2446c2e20ea86d4a2f70f6de151efdd85dffba91d5535d56dd757df421b0	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
RecomputeLiveBytes	runtime/src/Heap/Collector/LiveInfo.h:236	runtime/src/Heap/z/zLiveMap.hpp:155	6a605b112c498ea725061c6c2f894124f87cb3a67ae95bbf144a50d7ba548f6b	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
IsSurvivedObject	runtime/src/Heap/Collector/LiveInfo.h:245	runtime/src/Heap/z/zLiveMap.hpp:164	0edd51ab74933ed1dc95488a2983c372f992cf4f579f3861604c7010e417bd3a	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetBitmapLiveBytes	runtime/src/Heap/Collector/LiveInfo.h:262	runtime/src/Heap/z/zLiveMap.hpp:181	1768171cd81191cb40c657d9a9106c2407ed9cdf25c6a861f35bcecc81d7cd6f	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
RecomputeBitmapLiveBytes	runtime/src/Heap/Collector/LiveInfo.h:273	runtime/src/Heap/z/zLiveMap.hpp:192	3d394eed835e9f86c87997d9516ea24e0bbdc12d87615de7d403224ad033f9a0	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetMarkFace	runtime/src/Heap/Collector/LiveInfo.h:295	runtime/src/Heap/z/zLiveMap.hpp:214	295f79e6751a9802f19603cc135f363461ff4b34f009709fcbdee942198a2105	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
GetMarkFace	runtime/src/Heap/Collector/LiveInfo.h:300	runtime/src/Heap/z/zLiveMap.hpp:219	295f79e6751a9802f19603cc135f363461ff4b34f009709fcbdee942198a2105	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zLiveMap.hpp:33
ResetYoungWeakClosureTestReceipt	runtime/src/Heap/Collector/Mark.cpp:73	runtime/src/Heap/Collector/Mark.cpp:65	0fa30e46407b6d0854d762ad2b7485cdc80669935fcb4cc3d3d5b52d19a5436d	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
NoteYoungWeakClosureDiscovery	runtime/src/Heap/Collector/Mark.cpp:80	runtime/src/Heap/Collector/Mark.cpp:72	744875018983139aa9ef08b13b8e898ea648dfb2de865192ac2d09b64fe74a4b	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
ReadYoungWeakClosureTestReceipt	runtime/src/Heap/Collector/Mark.cpp:95	runtime/src/Heap/Collector/Mark.cpp:87	a531d024f417931e093f19682f1acc8894fa042c31b58073a1ae08a59140f365	ZGC 无独立对应定义；原地保留，归 #228 / A06 / 对应机制包
MarkObject	runtime/src/Heap/Collector/Mark.cpp:103	runtime/src/Heap/z/zMark.cpp:68	91e91cfed8c1a28c6ea6bcad67de97d804659688d14183030be1cfd0c6078be5	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
MarkObjectImpl	runtime/src/Heap/Collector/Mark.cpp:108	runtime/src/Heap/z/zMark.cpp:73	4b8e62129b66ec5835c3614a3a2b9c52f2358d8956b3d6e7ddea3f21fe5aec4e	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
MarkEntryObject	runtime/src/Heap/Collector/Mark.cpp:140	runtime/src/Heap/z/zMark.cpp:105	975a26fd16d066b79f9ba3dd2edb1decd3e28dfc7a55c02f8beb9a640303d077	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
ResurrectObject	runtime/src/Heap/Collector/Mark.cpp:148	runtime/src/Heap/z/zMark.cpp:113	91a894ef991757cb695c7c61adf31ae6642b23089bd2ad67a92c597fb4e62394	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
EnumRefFieldRoot	runtime/src/Heap/Collector/Mark.cpp:163	runtime/src/Heap/z/zMark.cpp:128	88f8df81392f2200c8b13d969c0f38dd5891a42f2ea1c67d9709f6b777252c50	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
EnumAndTagRawRoot	runtime/src/Heap/Collector/Mark.cpp:229	runtime/src/Heap/z/zMark.cpp:194	35d7d9690c7adb1df79e7a6bbb497e5d06b4e2feccaa18c3e4d68fd8579bbb10	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
<lambda-or-initializer>	runtime/src/Heap/Collector/Mark.cpp:406	runtime/src/Heap/z/zMark.cpp:371	03f8f2319e287e9689bcb4d91153c4c9a57474c37d09571b8b75ec6b3e0a82bd	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
TraceRefField	runtime/src/Heap/Collector/Mark.cpp:268	runtime/src/Heap/z/zMark.cpp:233	0682e63cb60b9d50511a16dfe009b5cf00726769e7903e5da214944aa4ac43e2	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
PushPartialArray	runtime/src/Heap/Collector/Mark.cpp:426	runtime/src/Heap/z/zMark.cpp:391	6433e20dd6e373d93c033ecc7363dfa7c0f9643d80c4a610e8cdffc731554b7c	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
<lambda-or-initializer>	runtime/src/Heap/Collector/Mark.cpp:440	runtime/src/Heap/z/zMark.cpp:405	44aa39a93d7b4f694a1a41ed18f3cda83896ed0301487472d37e360c74031912	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
FollowArrayElementsSmall	runtime/src/Heap/Collector/Mark.cpp:439	runtime/src/Heap/z/zMark.cpp:404	bef98a1d00e32d56a90524160a1125ee9603c1bf3c91e3e06be5e293850d11f6	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
FollowArrayElementsLarge	runtime/src/Heap/Collector/Mark.cpp:448	runtime/src/Heap/z/zMark.cpp:413	90f3f239fba4ac85e09b95b6c6b3ee6881d89f4d296fc70ba6d3ebc9229b7cac	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
FollowElements	runtime/src/Heap/Collector/Mark.cpp:489	runtime/src/Heap/z/zMark.cpp:454	c6576942087c02a782cfeb00541e5cc8bc2745616652235fd2dbd59a11f489c9	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
<lambda-or-initializer>	runtime/src/Heap/Collector/Mark.cpp:491	runtime/src/Heap/z/zMark.cpp:456	b314846986093b787307a0cbacc8dff27308c5008d2682d125aa731c5141b0a0	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
FollowArrayElements	runtime/src/Heap/Collector/Mark.cpp:487	runtime/src/Heap/z/zMark.cpp:452	47e8bdd2cc686fed57aa1549a1e0441d26c1d1d8ea585d3abd6656a7fcd6c873	/root/cj_build/reference/jdk/src/hotspot/share/gc/z/zMark.cpp:75
